calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
102,10.0,Appetizers,6.0,"{'@type': 'NutritionInformation', 'calories': ' 102 calories', 'fatContent': '6g fat (2g saturated fat)', 'cholesterolContent': '9mg cholesterol', 'sodiumContent': '221mg sodium', 'carbohydrateContent': '10g carbohydrate (0 sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,4.0,taste_of_home,Mixed Olive Crostini,https://www.tasteofhome.com/recipes/mixed-olive-crostini/
290,20.0,"Appetizers,Lunch",17.0,"{'@type': 'NutritionInformation', 'calories': ' 290 calories', 'fatContent': '17g fat (6g saturated fat)', 'cholesterolContent': '44mg cholesterol', 'sodiumContent': '1026mg sodium', 'carbohydrateContent': '20g carbohydrate (7g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '15g protein.'}",15.0,5.0,3.0,taste_of_home,Hot Italian Party Sandwiches,https://www.tasteofhome.com/recipes/hot-italian-party-sandwiches/
315,29.0,"Appetizers,Lunch",17.0,"{'@type': 'NutritionInformation', 'calories': ' 315 calories', 'fatContent': '17g fat (9g saturated fat)', 'cholesterolContent': '61mg cholesterol', 'sodiumContent': '555mg sodium', 'carbohydrateContent': '29g carbohydrate (13g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '13g protein. '}",13.0,4.8,110.0,taste_of_home,Ham and Swiss Sliders,https://www.tasteofhome.com/recipes/caramelized-ham-swiss-buns/
383,30.0,"Lunch,Side Dishes",24.0,"{'@type': 'NutritionInformation', 'calories': ' 383 calories', 'fatContent': '24g fat (8g saturated fat)', 'cholesterolContent': '39mg cholesterol', 'sodiumContent': '839mg sodium', 'carbohydrateContent': '30g carbohydrate (9g sugars', 'fiberContent': '5g fiber)', 'proteinContent': '12g protein. '}",12.0,4.8510637,47.0,taste_of_home,Chili Cornbread Salad,https://www.tasteofhome.com/recipes/chili-cornbread-salad/
168,2.0,Appetizers,16.0,"{'@type': 'NutritionInformation', 'calories': ' 168 calories', 'fatContent': '16g fat (7g saturated fat)', 'cholesterolContent': '34mg cholesterol', 'sodiumContent': '260mg sodium', 'carbohydrateContent': '2g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '6g protein. '}",6.0,4.875,24.0,taste_of_home,Marinated Olive & Cheese Ring,https://www.tasteofhome.com/recipes/marinated-olive-cheese-ring/
224,22.0,Appetizers,7.0,"{'@type': 'NutritionInformation', 'calories': ' 224 calories', 'fatContent': '7g fat (2g saturated fat)', 'cholesterolContent': '51mg cholesterol', 'sodiumContent': '357mg sodium', 'carbohydrateContent': '22g carbohydrate (8g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '17g protein. '}",17.0,5.0,2.0,taste_of_home,Honey and Ale Pulled Chicken Sliders,https://www.tasteofhome.com/recipes/honey-and-ale-pulled-chicken-sliders/
133,23.0,unknown,4.0,"{'@type': 'NutritionInformation', 'calories': ' 133 calories', 'fatContent': '4g fat (0 saturated fat)', 'cholesterolContent': '12mg cholesterol', 'sodiumContent': '5mg sodium', 'carbohydrateContent': '23g carbohydrate (12g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein. '}",2.0,5.0,1.0,taste_of_home,Sufganiyot,https://www.tasteofhome.com/recipes/sufganiyot/
369,34.0,"Dinner,Lunch",8.0,"{'@type': 'NutritionInformation', 'calories': ' 369 calories', 'fatContent': '8g fat (2g saturated fat)', 'cholesterolContent': '90mg cholesterol', 'sodiumContent': '462mg sodium', 'carbohydrateContent': '34g carbohydrate (2g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '37g protein. <b>Diabetic Exchanges</b>: 5 lean meat'}",37.0,5.0,2.0,taste_of_home,Chicken Souvlaki Pitas,https://www.tasteofhome.com/recipes/chicken-souvlaki-pitas/
100,9.0,Side Dishes,7.0,"{'@type': 'NutritionInformation', 'calories': ' 100 calories', 'fatContent': '7g fat (1g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '164mg sodium', 'carbohydrateContent': '9g carbohydrate (3g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '2g protein. <b>Diabetic Exchanges</b>: 1-1/2 fat'}",2.0,5.0,2.0,taste_of_home,Tabouleh,https://www.tasteofhome.com/recipes/tabouleh/
291,25.0,Appetizers,15.0,"{'@type': 'NutritionInformation', 'calories': ' 291 calories', 'fatContent': '15g fat (7g saturated fat)', 'cholesterolContent': '37mg cholesterol', 'sodiumContent': '819mg sodium', 'carbohydrateContent': '25g carbohydrate (4g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '15g protein.'}",15.0,5.0,2.0,taste_of_home,Easy Taco Cups,https://www.tasteofhome.com/recipes/easy-taco-cups/
362,52.0,Lunch,11.0,"{'@type': 'NutritionInformation', 'calories': ' 362 calories', 'fatContent': '11g fat (3g saturated fat)', 'cholesterolContent': '15mg cholesterol', 'sodiumContent': '657mg sodium', 'carbohydrateContent': '52g carbohydrate (7g sugars', 'fiberContent': '9g fiber)', 'proteinContent': '15g protein. '}",15.0,5.0,1.0,taste_of_home,Couscous Tabbouleh with Fresh Mint & Feta,https://www.tasteofhome.com/recipes/couscous-tabbouleh-with-fresh-mint-feta/
189,30.0,Desserts,7.0,"{'@type': 'NutritionInformation', 'calories': ' 189 calories', 'fatContent': '7g fat (1g saturated fat)', 'cholesterolContent': '37mg cholesterol', 'sodiumContent': '165mg sodium', 'carbohydrateContent': '30g carbohydrate (21g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein.'}",3.0,5.0,2.0,taste_of_home,Pumpkin Brownies,https://www.tasteofhome.com/recipes/pumpkin-brownies/
174,22.0,Desserts,9.0,"{'@type': 'NutritionInformation', 'calories': ' 174 calories', 'fatContent': '9g fat (3g saturated fat)', 'cholesterolContent': '23mg cholesterol', 'sodiumContent': '91mg sodium', 'carbohydrateContent': '22g carbohydrate (13g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '3g protein. <B><b>Diabetic Exchanges</b>: </B> 2 fat'}",3.0,5.0,6.0,taste_of_home,Devil's Food Snack Cake,https://www.tasteofhome.com/recipes/devil-s-food-snack-cake/
68,17.0,unknown,0.0,"{'@type': 'NutritionInformation', 'calories': ' 68 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '6mg sodium', 'carbohydrateContent': '17g carbohydrate (16g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '0 protein. '}",0.0,5.0,3.0,taste_of_home,Easy Lemon-Blueberry Jam,https://www.tasteofhome.com/recipes/easy-lemon-blueberry-jam/
66,1.0,Lunch,7.0,"{'@type': 'NutritionInformation', 'calories': ' 66 calories', 'fatContent': '7g fat (2g saturated fat)', 'cholesterolContent': '3mg cholesterol', 'sodiumContent': '131mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '1g protein.'}",1.0,5.0,1.0,taste_of_home,Homemade Ranch Dressing,https://www.tasteofhome.com/recipes/ranch-dressing/
175,3.0,Appetizers,15.0,"{'@type': 'NutritionInformation', 'calories': ' 175 calories', 'fatContent': '15g fat (8g saturated fat)', 'cholesterolContent': '81mg cholesterol', 'sodiumContent': '244mg sodium', 'carbohydrateContent': '3g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '6g protein. '}",6.0,4.9545455,22.0,taste_of_home,Cheddar-Veggie Appetizer Torte,https://www.tasteofhome.com/recipes/cheddar-veggie-appetizer-torte/
480,44.0,Dinner,22.0,"{'@type': 'NutritionInformation', 'calories': ' 480 calories', 'fatContent': '22g fat (11g saturated fat)', 'cholesterolContent': '201mg cholesterol', 'sodiumContent': '1128mg sodium', 'carbohydrateContent': '44g carbohydrate (17g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '27g protein. '}",27.0,4.6944447,36.0,taste_of_home,Homemade Manicotti,https://www.tasteofhome.com/recipes/homemade-manicotti/
229,6.0,Appetizers,22.0,"{'@type': 'NutritionInformation', 'calories': ' 229 calories', 'fatContent': '22g fat (12g saturated fat)', 'cholesterolContent': '68mg cholesterol', 'sodiumContent': '270mg sodium', 'carbohydrateContent': '6g carbohydrate (5g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,2.0,taste_of_home,Raspberry Chipotle Dip,https://www.tasteofhome.com/recipes/raspberry-chipotle-dip/
89,1.0,Appetizers,8.0,"{'@type': 'NutritionInformation', 'calories': ' 89 calories', 'fatContent': '8g fat (5g saturated fat)', 'cholesterolContent': '26mg cholesterol', 'sodiumContent': '177mg sodium', 'carbohydrateContent': '1g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '3g protein. '}",3.0,4.3706293,143.0,taste_of_home,Beer Dip,https://www.tasteofhome.com/recipes/beer-dip/
323,31.0,Desserts,22.0,"{'@type': 'NutritionInformation', 'calories': ' 323 calories', 'fatContent': '22g fat (12g saturated fat)', 'cholesterolContent': '70mg cholesterol', 'sodiumContent': '138mg sodium', 'carbohydrateContent': '31g carbohydrate (18g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,1.0,taste_of_home,Cornflake Fried Ice Cream,https://www.tasteofhome.com/recipes/cornflake-fried-ice-cream/
99,2.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 99 calories', 'fatContent': '9g fat (5g saturated fat)', 'cholesterolContent': '25mg cholesterol', 'sodiumContent': '188mg sodium', 'carbohydrateContent': '2g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,5.0,2.0,taste_of_home,Party Cheese Balls,https://www.tasteofhome.com/recipes/party-cheese-balls/
39,10.0,unknown,0.0,"{'@type': 'NutritionInformation', 'calories': ' 39 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '13mg sodium', 'carbohydrateContent': '10g carbohydrate (9g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '0 protein. <b>Diabetic Exchanges</b>: 1/2 starch.'}",0.0,5.0,3.0,taste_of_home,Honey Blueberry Cobbler Jam,https://www.tasteofhome.com/recipes/honey-blueberry-cobbler-jam/
144,1.0,Appetizers,14.0,"{'@type': 'NutritionInformation', 'calories': ' 144 calories', 'fatContent': '14g fat (4g saturated fat)', 'cholesterolContent': '18mg cholesterol', 'sodiumContent': '285mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '2g protein. '}",2.0,5.0,4.0,taste_of_home,Zesty Vegetable Dip,https://www.tasteofhome.com/recipes/zesty-vegetable-dip/
103,4.0,"Lunch,Side Dishes",10.0,"{'@type': 'NutritionInformation', 'calories': ' 103 calories', 'fatContent': '10g fat (1g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '203mg sodium', 'carbohydrateContent': '4g carbohydrate (3g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein.  <B><b>Diabetic Exchanges</b>: </B>2 fat'}",1.0,4.6923075,26.0,taste_of_home,Cherry Tomato Salad,https://www.tasteofhome.com/recipes/cherry-tomato-salad/
93,24.0,unknown,0.0,"{'@type': 'NutritionInformation', 'calories': ' 93 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '1mg sodium', 'carbohydrateContent': '24g carbohydrate (23g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '0 protein. '}",0.0,4.894737,19.0,taste_of_home,Cinnamon Blueberry Jam,https://www.tasteofhome.com/recipes/cinnamon-blueberry-jam/
104,27.0,unknown,0.0,"{'@type': 'NutritionInformation', 'calories': ' 104 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '0 sodium', 'carbohydrateContent': '27g carbohydrate (25g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '0 protein.'}",0.0,5.0,2.0,taste_of_home,Quick and Easy Strawberry Jam,https://www.tasteofhome.com/recipes/quick-and-easy-strawberry-jam/
258,31.0,Desserts,15.0,"{'@type': 'NutritionInformation', 'calories': ' 258 calories', 'fatContent': '15g fat (4g saturated fat)', 'cholesterolContent': '13mg cholesterol', 'sodiumContent': '128mg sodium', 'carbohydrateContent': '31g carbohydrate (24g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '4g protein. '}",4.0,5.0,1.0,taste_of_home,Cashew Baklava,https://www.tasteofhome.com/recipes/cashew-baklava/
79,1.0,Appetizers,7.0,"{'@type': 'NutritionInformation', 'calories': ' 79 calories', 'fatContent': '7g fat (4g saturated fat)', 'cholesterolContent': '20mg cholesterol', 'sodiumContent': '183mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein.'}",4.0,5.0,1.0,taste_of_home,Obatzda (German Cheese Dip),https://www.tasteofhome.com/recipes/obatzda-german-cheese-dip/
322,26.0,"Breakfast,Brunch,Lunch",12.0,"{'@type': 'NutritionInformation', 'calories': ' 322 calories', 'fatContent': '12g fat (4g saturated fat)', 'cholesterolContent': '229mg cholesterol', 'sodiumContent': '701mg sodium', 'carbohydrateContent': '26g carbohydrate (3g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '25g protein. '}",25.0,5.0,1.0,taste_of_home,Omelet Tortilla Wrap,https://www.tasteofhome.com/recipes/omelet-tortilla-wrap/
66,16.0,unknown,0.0,"{'@type': 'NutritionInformation', 'calories': ' 66 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '1mg sodium', 'carbohydrateContent': '16g carbohydrate (14g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '0 protein. '}",0.0,5.0,3.0,taste_of_home,Rum Vanilla Cranberry Sauce,https://www.tasteofhome.com/recipes/rum-vanilla-cranberry-sauce/
113,1.0,Appetizers,10.0,"{'@type': 'NutritionInformation', 'calories': ' 113 calories', 'fatContent': '10g fat (6g saturated fat)', 'cholesterolContent': '31mg cholesterol', 'sodiumContent': '218mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,5.0,1.0,taste_of_home,Garlic Blue Cheese Dip,https://www.tasteofhome.com/recipes/garlic-blue-cheese-dip/
73,10.0,unknown,3.0,"{'@type': 'NutritionInformation', 'calories': ' 73 calories', 'fatContent': '3g fat (0 saturated fat)', 'cholesterolContent': '7mg cholesterol', 'sodiumContent': '132mg sodium', 'carbohydrateContent': '10g carbohydrate (2g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '1g protein.'}",1.0,5.0,2.0,taste_of_home,Down-Home Hush Puppies,https://www.tasteofhome.com/recipes/down-home-hush-puppies/
24,5.0,Appetizers,0.0,"{'@type': 'NutritionInformation', 'calories': ' 24 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '328mg sodium', 'carbohydrateContent': '5g carbohydrate (3g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein. '}",1.0,5.0,1.0,taste_of_home,Spicy Pineapple Salsa,https://www.tasteofhome.com/recipes/spicy-pineapple-salsa/
181,15.0,Appetizers,14.0,"{'@type': 'NutritionInformation', 'calories': ' 181 calories', 'fatContent': '14g fat (8g saturated fat)', 'cholesterolContent': '30mg cholesterol', 'sodiumContent': '92mg sodium', 'carbohydrateContent': '15g carbohydrate (14g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein.'}",1.0,4.6829267,82.0,taste_of_home,Chocolate Chip Dip,https://www.tasteofhome.com/recipes/chocolate-chip-dip/
203,14.0,Appetizers,17.0,"{'@type': 'NutritionInformation', 'calories': ' 203 calories', 'fatContent': '17g fat (8g saturated fat)', 'cholesterolContent': '30mg cholesterol', 'sodiumContent': '92mg sodium', 'carbohydrateContent': '14g carbohydrate (12g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein.'}",2.0,4.828829,111.0,taste_of_home,Chocolate Chip Cheese Ball,https://www.tasteofhome.com/recipes/chocolate-chip-cheese-ball/
112,22.0,Desserts,3.0,"{'@type': 'NutritionInformation', 'calories': ' 112 calories', 'fatContent': '3g fat (2g saturated fat)', 'cholesterolContent': '10mg cholesterol', 'sodiumContent': '3mg sodium', 'carbohydrateContent': '22g carbohydrate (21g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '0 protein. '}",0.0,5.0,4.0,taste_of_home,Blueberry Cream Pops,https://www.tasteofhome.com/recipes/blueberry-cream-pops/
298,19.0,Appetizers,20.0,"{'@type': 'NutritionInformation', 'calories': ' 298 calories', 'fatContent': '20g fat (10g saturated fat)', 'cholesterolContent': '64mg cholesterol', 'sodiumContent': '377mg sodium', 'carbohydrateContent': '19g carbohydrate (4g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '12g protein.'}",12.0,5.0,5.0,taste_of_home,Baked Brie in Puff Pastry,https://www.tasteofhome.com/recipes/brie-in-puff-pastry/
93,1.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 93 calories', 'fatContent': '9g fat (3g saturated fat)', 'cholesterolContent': '11mg cholesterol', 'sodiumContent': '131mg sodium', 'carbohydrateContent': '1g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,5.0,taste_of_home,Spruced-Up Cheese Spread,https://www.tasteofhome.com/recipes/spruced-up-cheese-spread/
31,5.0,Lunch,1.0,"{'@type': 'NutritionInformation', 'calories': ' 31 calories', 'fatContent': '1g fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '1mg sodium', 'carbohydrateContent': '5g carbohydrate (4g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '0 protein.'}",0.0,4.8,20.0,taste_of_home,Strawberry Vinaigrette,https://www.tasteofhome.com/recipes/strawberry-vinaigrette/
179,9.0,"Lunch,Side Dishes",15.0,"{'@type': 'NutritionInformation', 'calories': ' 179 calories', 'fatContent': '15g fat (2g saturated fat)', 'cholesterolContent': '8mg cholesterol', 'sodiumContent': '379mg sodium', 'carbohydrateContent': '9g carbohydrate (7g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '2g protein. '}",2.0,5.0,2.0,taste_of_home,Creamed Cucumbers,https://www.tasteofhome.com/recipes/creamed-cucumbers/
116,1.0,Appetizers,11.0,"{'@type': 'NutritionInformation', 'calories': ' 116 calories', 'fatContent': '11g fat (4g saturated fat)', 'cholesterolContent': '21mg cholesterol', 'sodiumContent': '144mg sodium', 'carbohydrateContent': '1g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,5.0,14.0,taste_of_home,Southern Pimiento Cheese Spread,https://www.tasteofhome.com/recipes/southern-pimiento-cheese-spread/
90,1.0,Appetizers,7.0,"{'@type': 'NutritionInformation', 'calories': ' 90 calories', 'fatContent': '7g fat (4g saturated fat)', 'cholesterolContent': '23mg cholesterol', 'sodiumContent': '150mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '5g protein. '}",5.0,5.0,3.0,taste_of_home,Pimiento and Cheese Spread,https://www.tasteofhome.com/recipes/pimiento-and-cheese-spread/
132,8.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 132 calories', 'fatContent': '9g fat (5g saturated fat)', 'cholesterolContent': '26mg cholesterol', 'sodiumContent': '214mg sodium', 'carbohydrateContent': '8g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '5g protein. '}",5.0,4.8636365,22.0,taste_of_home,Warm Bacon Cheese Spread,https://www.tasteofhome.com/recipes/warm-bacon-cheese-spread/
